architecture,task,parameters,step,distance,examples,accuracy,mean_rank,mean_margin,nll,elapsed_seconds
causal_fast_weight_conv,associative_recall,262467,1,8,256,0.0,106.25390625,-0.8334122151136398,5.514880895614624,0.9422296400007326
causal_fast_weight_conv,associative_recall,262467,1,16,256,0.0,111.52734375,-0.8176120221614838,5.520435929298401,0.9422296400007326
causal_fast_weight_conv,associative_recall,262467,1,32,256,0.0,123.84765625,-0.7966181188821793,5.547469973564148,0.9422296400007326
causal_fast_weight_conv,associative_recall,262467,1,64,256,0.0,117.49609375,-0.7329749763011932,5.536179065704346,0.9422296400007326
causal_fast_weight_conv,associative_recall,262467,1,128,256,0.0,127.93359375,-0.7070312052965164,5.556730151176453,0.9422296400007326
causal_fast_weight_conv,associative_recall,262467,200,8,256,0.96875,4.3359375,0.6676382273435593,3.918375253677368,14.040114868999808
causal_fast_weight_conv,associative_recall,262467,200,16,256,0.90625,9.7734375,0.49035438150167465,4.068395793437958,14.040114868999808
causal_fast_weight_conv,associative_recall,262467,200,32,256,0.85546875,11.0703125,0.3221955858170986,4.260060787200928,14.040114868999808
causal_fast_weight_conv,associative_recall,262467,200,64,256,0.56640625,27.58203125,-0.11538583692163229,4.683801889419556,14.040114868999808
causal_fast_weight_conv,associative_recall,262467,200,128,256,0.203125,52.95703125,-0.5099627524614334,5.089037775993347,14.040114868999808
causal_fast_weight_conv,associative_recall,262467,400,8,256,0.96875,4.14453125,1.2424961626529694,2.8283074498176575,27.014818278003077
causal_fast_weight_conv,associative_recall,262467,400,16,256,0.90625,8.73828125,0.9535417854785919,3.0495465993881226,27.014818278003077
causal_fast_weight_conv,associative_recall,262467,400,32,256,0.8828125,9.96875,0.7498843222856522,3.286159098148346,27.014818278003077
causal_fast_weight_conv,associative_recall,262467,400,64,256,0.6796875,24.4921875,0.018635033629834652,3.9535813331604004,27.014818278003077
causal_fast_weight_conv,associative_recall,262467,400,128,256,0.26953125,45.7578125,-0.714294895529747,4.688345432281494,27.014818278003077
causal_fast_weight_conv,associative_recall,262467,600,8,256,0.96875,3.6953125,1.8784184157848358,1.8273316025733948,39.835561316001986
causal_fast_weight_conv,associative_recall,262467,600,16,256,0.9140625,8.515625,1.446349948644638,2.1281128525733948,39.835561316001986
causal_fast_weight_conv,associative_recall,262467,600,32,256,0.88671875,8.8984375,1.2564094066619873,2.3497029542922974,39.835561316001986
causal_fast_weight_conv,associative_recall,262467,600,64,256,0.71484375,22.421875,0.24404783733189106,3.216163992881775,39.835561316001986
causal_fast_weight_conv,associative_recall,262467,600,128,256,0.32421875,44.9765625,-0.8655182719230652,4.2681825160980225,39.835561316001986
causal_fast_weight_conv,associative_recall,262467,800,8,256,0.96875,3.75,2.590249717235565,1.0677423179149628,52.745691064999846
causal_fast_weight_conv,associative_recall,262467,800,16,256,0.9140625,8.31640625,2.0908643007278442,1.393719732761383,52.745691064999846
causal_fast_weight_conv,associative_recall,262467,800,32,256,0.890625,8.0234375,1.8260517716407776,1.605614185333252,52.745691064999846
causal_fast_weight_conv,associative_recall,262467,800,64,256,0.73828125,19.41796875,0.5697082057595253,2.56197053194046,52.745691064999846
causal_fast_weight_conv,associative_recall,262467,800,128,256,0.4375,41.6171875,-0.8605831265449524,3.849924325942993,52.745691064999846
causal_fast_weight_conv,associative_recall,262467,1000,8,256,0.96875,3.47265625,3.249171495437622,0.6527444571256638,65.91514193400144
causal_fast_weight_conv,associative_recall,262467,1000,16,256,0.9140625,7.7109375,2.7011091113090515,0.9790058135986328,65.91514193400144
causal_fast_weight_conv,associative_recall,262467,1000,32,256,0.890625,7.8359375,2.422351121902466,1.13521309196949,65.91514193400144
causal_fast_weight_conv,associative_recall,262467,1000,64,256,0.74609375,17.58203125,1.0269415527582169,2.075372874736786,65.91514193400144
causal_fast_weight_conv,associative_recall,262467,1000,128,256,0.48828125,39.99609375,-0.6825507283210754,3.454117476940155,65.91514193400144
causal_fast_weight_conv,associative_recall,262467,1200,8,256,0.9765625,1.71875,3.875391721725464,0.39802299439907074,79.134431313003
causal_fast_weight_conv,associative_recall,262467,1200,16,256,0.9296875,3.83203125,3.478956699371338,0.638317197561264,79.134431313003
causal_fast_weight_conv,associative_recall,262467,1200,32,256,0.90625,5.3046875,3.312864124774933,0.7535239309072495,79.134431313003
causal_fast_weight_conv,associative_recall,262467,1200,64,256,0.76953125,10.328125,2.1340495347976685,1.4454682767391205,79.134431313003
causal_fast_weight_conv,associative_recall,262467,1200,128,256,0.60546875,28.21484375,0.3149349261075258,2.6747950315475464,79.134431313003
causal_fast_weight_conv,associative_recall,262467,1400,8,256,0.98046875,1.1171875,4.2835482358932495,0.26421578601002693,92.54888795200168
causal_fast_weight_conv,associative_recall,262467,1400,16,256,0.9453125,2.4296875,3.9273601770401,0.455989807844162,92.54888795200168
causal_fast_weight_conv,associative_recall,262467,1400,32,256,0.93359375,2.33984375,3.8601551055908203,0.5026108622550964,92.54888795200168
causal_fast_weight_conv,associative_recall,262467,1400,64,256,0.83203125,4.71484375,2.962398409843445,1.0128234028816223,92.54888795200168
causal_fast_weight_conv,associative_recall,262467,1400,128,256,0.65234375,22.35546875,1.193994164466858,2.129720985889435,92.54888795200168
causal_fast_weight_conv,associative_recall,262467,1600,8,256,0.9921875,1.0078125,4.6162269115448,0.17480838671326637,105.91547191000063
causal_fast_weight_conv,associative_recall,262467,1600,16,256,0.9765625,1.6875,4.371719121932983,0.2809911407530308,105.91547191000063
